locality,elev,month,day,year,cfb,temp,wd,rh,pcuring,ros,hfi,tfc0,sfl,bui,cfl,sfc0,dmc,sfc,bfc,tfc,isi,fire_occurrence,cfb_lag1,cfb_lag2,cfb_lag3,cfb_lag5,cfb_lag6,cfb_lag7,dmc_lag1,dmc_lag2,dmc_lag3,dmc_lag5,dmc_lag6,dmc_lag7,temp_lag1,temp_lag2,temp_lag3,temp_lag5,temp_lag6,temp_lag7,tfc_lag1,tfc_lag2,tfc_lag3,tfc_lag5,tfc_lag6,tfc_lag7,ros_lag1,ros_lag2,ros_lag3,ros_lag5,ros_lag6,ros_lag7,pcuring_lag1,pcuring_lag2,pcuring_lag3,pcuring_lag5,pcuring_lag6,pcuring_lag7,bfc_lag1,bfc_lag2,bfc_lag3,bfc_lag5,bfc_lag6,bfc_lag7,hfi_lag1,hfi_lag2,hfi_lag3,hfi_lag5,hfi_lag6,hfi_lag7
Prophet River,811.0,8,12,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,13,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,14,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,15,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,16,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,17,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,18,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,19,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,20,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,21,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,22,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,23,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,24,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,25,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,26,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,27,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,28,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,29,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,30,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,8,31,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,9,1,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,9,2,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,811.0,9,3,2023,69.0,22.7950001,182.0,27.0,0.0,15.0799999,10608.0,2.46000004,9.7405014,66.310997,0.354850471,2.0999999,42.1119995,2.0999999,2.05925918,2.34484673,13.6949997,1,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Prophet River,504.0,9,4,2023,0.0,16.1970005,243.0,38.0,0.0,1.13,885.0,2.6099999,21.0211487,96.5559998,0.247633666,2.6099999,61.0040016,2.6099999,2.05925918,2.6099999,2.11199999,0,69.0,69.0,69.0,69.0,69.0,69.0,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,10608.0,10608.0,10608.0,10608.0,10608.0,10608.0
Rainbow Lake,360.0,7,1,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,0.0,69.0,69.0,69.0,69.0,69.0,61.0040016,42.1119995,42.1119995,42.1119995,42.1119995,42.1119995,16.1970005,22.7950001,22.7950001,22.7950001,22.7950001,22.7950001,2.6099999,2.34484673,2.34484673,2.34484673,2.34484673,2.34484673,1.13,15.0799999,15.0799999,15.0799999,15.0799999,15.0799999,0.0,0.0,0.0,0.0,0.0,0.0,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,885.0,10608.0,10608.0,10608.0,10608.0,10608.0
Rainbow Lake,360.0,7,2,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,91.0,0.0,69.0,69.0,69.0,69.0,62.6879997,61.0040016,42.1119995,42.1119995,42.1119995,42.1119995,26.5680008,16.1970005,22.7950001,22.7950001,22.7950001,22.7950001,2.59358764,2.6099999,2.34484673,2.34484673,2.34484673,2.34484673,14.3400002,1.13,15.0799999,15.0799999,15.0799999,15.0799999,12.0,0.0,0.0,0.0,0.0,0.0,1.13999999,2.05925918,2.05925918,2.05925918,2.05925918,2.05925918,11158.0,885.0,10608.0,10608.0,10608.0,10608.0
Rainbow Lake,360.0,7,3,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,91.0,91.0,0.0,69.0,69.0,69.0,62.6879997,62.6879997,61.0040016,42.1119995,42.1119995,42.1119995,26.5680008,26.5680008,16.1970005,22.7950001,22.7950001,22.7950001,2.59358764,2.59358764,2.6099999,2.34484673,2.34484673,2.34484673,14.3400002,14.3400002,1.13,15.0799999,15.0799999,15.0799999,12.0,12.0,0.0,0.0,0.0,0.0,1.13999999,1.13999999,2.05925918,2.05925918,2.05925918,2.05925918,11158.0,11158.0,885.0,10608.0,10608.0,10608.0
Rainbow Lake,360.0,7,4,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,91.0,91.0,91.0,69.0,69.0,69.0,62.6879997,62.6879997,62.6879997,42.1119995,42.1119995,42.1119995,26.5680008,26.5680008,26.5680008,22.7950001,22.7950001,22.7950001,2.59358764,2.59358764,2.59358764,2.34484673,2.34484673,2.34484673,14.3400002,14.3400002,14.3400002,15.0799999,15.0799999,15.0799999,12.0,12.0,12.0,0.0,0.0,0.0,1.13999999,1.13999999,1.13999999,2.05925918,2.05925918,2.05925918,11158.0,11158.0,11158.0,10608.0,10608.0,10608.0
Rainbow Lake,360.0,7,5,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,91.0,91.0,91.0,0.0,69.0,69.0,62.6879997,62.6879997,62.6879997,61.0040016,42.1119995,42.1119995,26.5680008,26.5680008,26.5680008,16.1970005,22.7950001,22.7950001,2.59358764,2.59358764,2.59358764,2.6099999,2.34484673,2.34484673,14.3400002,14.3400002,14.3400002,1.13,15.0799999,15.0799999,12.0,12.0,12.0,0.0,0.0,0.0,1.13999999,1.13999999,1.13999999,2.05925918,2.05925918,2.05925918,11158.0,11158.0,11158.0,885.0,10608.0,10608.0
Rainbow Lake,360.0,7,6,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,91.0,91.0,91.0,91.0,0.0,69.0,62.6879997,62.6879997,62.6879997,62.6879997,61.0040016,42.1119995,26.5680008,26.5680008,26.5680008,26.5680008,16.1970005,22.7950001,2.59358764,2.59358764,2.59358764,2.59358764,2.6099999,2.34484673,14.3400002,14.3400002,14.3400002,14.3400002,1.13,15.0799999,12.0,12.0,12.0,12.0,0.0,0.0,1.13999999,1.13999999,1.13999999,1.13999999,2.05925918,2.05925918,11158.0,11158.0,11158.0,11158.0,885.0,10608.0
Rainbow Lake,360.0,7,7,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,91.0,91.0,91.0,91.0,91.0,0.0,62.6879997,62.6879997,62.6879997,62.6879997,62.6879997,61.0040016,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,16.1970005,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.6099999,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,1.13,12.0,12.0,12.0,12.0,12.0,0.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,2.05925918,11158.0,11158.0,11158.0,11158.0,11158.0,885.0
Rainbow Lake,360.0,7,8,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0
Rainbow Lake,360.0,7,9,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0
Rainbow Lake,360.0,7,10,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0
Rainbow Lake,360.0,7,11,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0
Rainbow Lake,360.0,7,12,2023,91.0,26.5680008,270.0,29.0,12.0,14.3400002,11158.0,3.00999999,11.2864351,91.2229996,0.058887586,2.53999996,62.6879997,2.53999996,1.13999999,2.59358764,12.6800003,1,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0
